order_date,product,category,region,customer_id,quantity,unit_price,revenue
2020-02-04,Product 141,Automotive,Central,71,17,407.51,6927.67
2020-02-05,Product 092,Clothing,South,2148,5,124.28,621.4
2020-02-05,Product 270,Furniture,Coast,1095,13,44.11,573.43
2020-02-05,Product 208,Beauty,West,2856,8,153.49,1227.92
2020-02-05,Product 042,Office,North,383,13,192.74,2505.62
2020-02-05,Product 283,Beauty,North,2609,1,352.91,352.91
2020-02-05,Product 043,Beauty,Islands,2642,11,285.1,3136.1
2020-02-05,Product 049,Automotive,North,942,7,451.13,3157.91
2020-02-05,Product 291,Beauty,Central,191,3,343.79,1031.37
2020-02-05,Product 144,Automotive,North,735,11,12.75,140.25
2020-02-05,Product 107,Garden,East,3082,13,464.79,6042.27
2020-02-05,Product 154,Food,West,2322,13,340.13,4421.69
2020-02-05,Product 277,Books,Islands,3095,5,396.3,1981.5
2020-02-05,Product 041,Automotive,Coast,220,4,221.36,885.44
2020-02-05,Product 039,Books,Islands,3969,11,19.66,216.26
2020-02-06,Product 231,Beauty,West,1458,18,470.87,8475.66
2020-02-06,Product 222,Food,Islands,352,20,151.21,3024.2
2020-02-06,Product 127,Music,South,337,9,81.34,732.06
2020-02-06,Product 079,Music,Islands,1298,12,57.74,692.88
2020-02-06,Product 003,Furniture,Highlands,1475,9,55.6,500.4
2020-02-06,Product 045,Food,Islands,1839,18,279.6,5032.8
2020-02-06,Product 209,Clothing,North,368,12,279.34,3352.08
2020-02-06,Product 167,Sports,North,1196,14,196.96,2757.44
2020-02-06,Product 044,Music,West,2343,17,88.94,1511.98
2020-02-06,Product 195,Food,East,1102,10,137.86,1378.6
2020-02-06,Product 075,Clothing,East,1781,9,213.45,1921.05
2020-02-06,Product 248,Clothing,Coast,1031,8,361.85,2894.8
2020-02-07,Product 101,Beauty,South,555,10,8.35,83.5
2020-02-07,Product 203,Books,Islands,3294,11,222.91,2452.01
2020-02-07,Product 221,Office,East,1231,11,303.59,3339.49
2020-02-07,Product 103,Beauty,Coast,728,13,484.52,6298.76
2020-02-07,Product 150,Music,Highlands,3964,19,392.08,7449.52
2020-02-07,Product 167,Sports,Central,3345,13,185.68,2413.84
2020-02-07,Product 289,Toys,East,2793,18,18.32,329.76
2020-02-07,Product 237,Music,West,1796,10,416.48,4164.8
2020-02-07,Product 036,Sports,Highlands,571,10,124.8,1248.0
2020-02-07,Product 079,Music,Islands,3233,13,41.61,540.93
2020-02-07,Product 246,Garden,Islands,2189,17,462.13,7856.21
2020-02-07,Product 215,Automotive,North,3239,12,352.31,4227.72
2020-02-07,Product 275,Garden,South,448,8,330.51,2644.08
2020-02-07,Product 182,Food,North,2307,13,483.57,6286.41
2020-02-07,Product 170,Sports,South,44,4,133.08,532.32
2020-02-08,Product 266,Automotive,West,1826,12,198.61,2383.32
2020-02-08,Product 257,Food,Coast,101,16,56.75,908.0
2020-02-08,Product 213,Clothing,South,3406,5,177.42,887.1
2020-02-08,Product 176,Beauty,West,2135,16,177.41,2838.56
2020-02-08,Product 050,Beauty,Highlands,1307,3,153.63,460.89
2020-02-08,Product 059,Electronics,Coast,2655,4,340.18,1360.72
2020-02-08,Product 085,Music,West,2114,6,278.2,1669.2
2020-02-08,Product 170,Automotive,Islands,3926,15,119.77,1796.55
2020-02-08,Product 208,Office,East,764,14,200.81,2811.34
2020-02-08,Product 102,Beauty,Islands,1593,1,353.84,353.84
2020-02-08,Product 106,Furniture,South,2365,4,400.75,1603.0
2020-02-08,Product 275,Food,Coast,1336,7,231.49,1620.43
2020-02-08,Product 135,Office,Highlands,2162,11,300.5,3305.5
2020-02-08,Product 201,Garden,South,1426,12,423.53,5082.36
2020-02-08,Product 089,Office,Central,3763,20,297.13,5942.6
2020-02-08,Product 069,Books,South,978,10,62.89,628.9
2020-02-09,Product 073,Automotive,Islands,1714,20,73.24,1464.8
2020-02-09,Product 197,Sports,East,1994,18,348.25,6268.5
2020-02-09,Product 089,Automotive,East,2006,10,74.45,744.5
2020-02-09,Product 162,Beauty,North,3546,12,476.16,5713.92
2020-02-09,Product 249,Food,West,3340,13,482.1,6267.3
2020-02-09,Product 259,Office,Highlands,1676,16,210.74,3371.84
2020-02-09,Product 228,Beauty,East,339,19,20.28,385.32
2020-02-09,Product 113,Furniture,North,1126,8,271.12,2168.96
2020-02-09,Product 087,Beauty,Highlands,2252,17,61.04,1037.68
2020-02-09,Product 059,Furniture,Coast,2221,2,381.2,762.4
2020-02-09,Product 226,Automotive,West,1742,4,369.31,1477.24
2020-02-09,Product 127,Furniture,North,1843,9,177.55,1597.95
2020-02-09,Product 045,Beauty,South,3177,8,108.89,871.12
2020-02-10,Product 220,Food,East,3215,7,407.7,2853.9
2020-02-10,Product 031,Garden,Coast,2181,9,300.44,2703.96
2020-02-10,Product 087,Books,Central,1186,19,137.33,2609.27
2020-02-10,Product 264,Office,South,556,14,459.79,6437.06
2020-02-10,Product 142,Office,East,2874,5,128.59,642.95
2020-02-10,Product 165,Toys,Islands,2005,5,290.83,1454.15
2020-02-10,Product 138,Office,Islands,1537,15,42.38,635.7
2020-02-10,Product 048,Sports,Central,2846,12,230.07,2760.84
2020-02-10,Product 250,Books,North,3560,3,366.81,1100.43
2020-02-10,Product 235,Office,Coast,3483,3,398.86,1196.58
2020-02-10,Product 204,Toys,Islands,3379,7,249.88,1749.16
2020-02-10,Product 166,Furniture,Coast,2242,19,69.64,1323.16
2020-02-10,Product 249,Books,North,189,4,314.96,1259.84
2020-02-11,Product 009,Clothing,East,1808,15,5.33,79.95
2020-02-11,Product 220,Toys,East,3614,10,83.69,836.9
2020-02-11,Product 141,Clothing,Coast,1026,3,189.06,567.18
2020-02-11,Product 085,Electronics,Islands,2563,10,364.36,3643.6
2020-02-11,Product 120,Sports,South,2883,4,5.54,22.16
2020-02-11,Product 245,Clothing,East,2432,8,262.12,2096.96
2020-02-11,Product 228,Electronics,North,2850,11,409.47,4504.17
2020-02-11,Product 217,Music,East,1957,3,118.33,354.99
2020-02-11,Product 046,Music,South,423,11,186.94,2056.34
2020-02-11,Product 154,Food,Islands,3169,5,322.58,1612.9
2020-02-11,Product 074,Clothing,North,2500,6,222.85,1337.1
2020-02-11,Product 110,Office,East,3768,14,309.96,4339.44
2020-02-11,Product 227,Toys,South,3673,4,74.31,297.24
2020-02-11,Product 064,Garden,Islands,1440,14,160.68,2249.52
2020-02-11,Product 072,Toys,Central,2641,3,127.84,383.52
2020-02-12,Product 014,Office,Central,842,17,305.43,5192.31
2020-02-12,Product 097,Music,Islands,1211,2,392.98,785.96
2020-02-12,Product 123,Beauty,Islands,462,8,252.29,2018.32
2020-02-12,Product 037,Automotive,North,1480,11,70.33,773.63
2020-02-12,Product 292,Sports,Coast,2238,6,382.55,2295.3
2020-02-12,Product 038,Electronics,South,57,9,111.79,1006.11
2020-02-12,Product 031,Sports,Central,2575,17,384.72,6540.24
2020-02-12,Product 217,Music,Islands,338,18,271.14,4880.52
2020-02-12,Product 079,Furniture,South,1270,3,258.1,774.3
2020-02-12,Product 105,Food,Coast,1601,19,318.98,6060.62
2020-02-12,Product 034,Furniture,Islands,2990,8,33.66,269.28
2020-02-12,Product 045,Sports,South,1858,20,306.37,6127.4
2020-02-13,Product 090,Clothing,North,2900,5,352.24,1761.2
2020-02-13,Product 084,Beauty,Coast,2143,17,392.58,6673.86
2020-02-13,Product 133,Food,Coast,520,9,367.8,3310.2
2020-02-13,Product 061,Electronics,Coast,3306,14,139.63,1954.82
2020-02-13,Product 033,Furniture,South,2033,15,257.84,3867.6
2020-02-13,Product 029,Beauty,East,1507,6,131.28,787.68
2020-02-13,Product 053,Garden,South,936,17,6.27,106.59
2020-02-13,Product 007,Toys,North,1933,12,194.57,2334.84
2020-02-13,Product 077,Food,North,2265,14,116.14,1625.96
2020-02-13,Product 128,Sports,Coast,1112,3,287.91,863.73
2020-02-13,Product 062,Automotive,North,735,8,403.15,3225.2
2020-02-13,Product 024,Sports,South,3593,15,433.69,6505.35
2020-02-14,Product 168,Clothing,Highlands,33,12,104.33,1251.96
2020-02-14,Product 289,Furniture,West,1901,12,297.89,3574.68
2020-02-14,Product 253,Toys,West,617,1,466.54,466.54
2020-02-14,Product 013,Toys,Coast,2605,1,475.74,475.74
2020-02-14,Product 001,Office,Islands,3478,10,56.45,564.5
2020-02-14,Product 272,Toys,Islands,2016,2,486.42,972.84
2020-02-14,Product 073,Music,Central,382,2,461.03,922.06
2020-02-14,Product 267,Sports,Coast,1878,3,292.48,877.44
2020-02-14,Product 259,Food,Islands,307,19,286.07,5435.33
2020-02-14,Product 223,Office,East,970,10,134.19,1341.9
2020-02-14,Product 162,Sports,Coast,1303,15,139.62,2094.3
2020-02-14,Product 039,Toys,East,3195,19,58.94,1119.86
2020-02-15,Product 085,Beauty,Highlands,1287,14,64.76,906.64
2020-02-15,Product 184,Toys,Highlands,1263,15,136.18,2042.7
2020-02-15,Product 062,Clothing,East,3308,10,414.06,4140.6
2020-02-15,Product 021,Toys,Coast,608,3,357.02,1071.06
2020-02-15,Product 183,Sports,North,2774,10,133.78,1337.8
2020-02-15,Product 090,Electronics,Islands,3501,15,280.2,4203.0
2020-02-15,Product 282,Toys,South,1893,4,402.93,1611.72
2020-02-15,Product 072,Clothing,North,253,8,69.7,557.6
2020-02-15,Product 206,Books,South,2386,19,133.12,2529.28
2020-02-16,Product 012,Clothing,West,3697,15,405.6,6084.0
2020-02-16,Product 048,Books,South,175,15,30.07,451.05
2020-02-16,Product 294,Sports,Islands,2033,1,194.45,194.45
2020-02-16,Product 219,Food,Coast,880,6,141.12,846.72
2020-02-16,Product 229,Food,North,2516,20,310.4,6208.0
2020-02-16,Product 152,Beauty,Islands,3616,18,242.12,4358.16
2020-02-16,Product 045,Furniture,Islands,563,14,103.73,1452.22
2020-02-16,Product 270,Toys,North,1567,12,242.44,2909.28
2020-02-16,Product 249,Books,Coast,1591,9,94.01,846.09
2020-02-17,Product 113,Electronics,Central,240,16,267.07,4273.12
2020-02-17,Product 300,Toys,East,411,8,330.15,2641.2
2020-02-17,Product 137,Automotive,North,3130,8,289.97,2319.76
2020-02-17,Product 199,Books,East,722,8,298.3,2386.4
2020-02-17,Product 184,Garden,North,2882,12,474.04,5688.48
2020-02-17,Product 289,Food,West,3428,16,273.35,4373.6
2020-02-17,Product 090,Beauty,North,370,2,120.15,240.3
2020-02-17,Product 113,Electronics,Highlands,3,11,459.36,5052.96
2020-02-17,Product 104,Food,Coast,2937,6,459.8,2758.8
2020-02-17,Product 166,Electronics,North,606,19,353.82,6722.58
2020-02-17,Product 073,Clothing,Coast,3935,3,189.93,569.79
2020-02-17,Product 203,Garden,South,1379,10,164.69,1646.9
2020-02-17,Product 081,Music,Islands,3244,16,326.34,5221.44
2020-02-18,Product 288,Music,Coast,915,19,408.15,7754.85
2020-02-18,Product 194,Furniture,Central,522,6,365.77,2194.62
2020-02-18,Product 294,Sports,North,746,20,162.52,3250.4
2020-02-18,Product 114,Office,South,3837,16,74.62,1193.92
2020-02-18,Product 040,Toys,Coast,1309,6,319.91,1919.46
2020-02-18,Product 046,Music,Coast,1830,1,136.28,136.28
2020-02-18,Product 128,Music,South,1436,9,394.57,3551.13
2020-02-18,Product 001,Electronics,Islands,1795,14,484.71,6785.94
2020-02-18,Product 212,Beauty,Islands,1439,18,190.8,3434.4
2020-02-18,Product 246,Garden,West,667,15,41.49,622.35
2020-02-19,Product 151,Electronics,Coast,1070,4,41.73,166.92
2020-02-19,Product 088,Sports,East,2999,3,275.79,827.37
2020-02-19,Product 048,Books,Highlands,2886,1,218.51,218.51
2020-02-19,Product 085,Garden,Islands,644,2,55.12,110.24
2020-02-19,Product 106,Toys,Islands,2856,18,362.41,6523.38
2020-02-19,Product 277,Furniture,Central,1219,8,52.48,419.84
2020-02-19,Product 202,Garden,Highlands,630,2,183.61,367.22
2020-02-19,Product 219,Clothing,Central,3375,20,242.76,4855.2
2020-02-20,Product 014,Toys,East,2615,10,488.64,4886.4
2020-02-20,Product 243,Clothing,Central,3215,13,238.12,3095.56
2020-02-20,Product 136,Clothing,Islands,758,12,443.32,5319.84
2020-02-20,Product 190,Food,Highlands,183,9,222.67,2004.03
2020-02-20,Product 135,Toys,Central,2312,2,79.81,159.62
2020-02-20,Product 050,Clothing,Coast,3311,18,209.92,3778.56
2020-02-20,Product 117,Automotive,North,3444,13,410.11,5331.43
2020-02-20,Product 215,Automotive,Highlands,2346,8,240.75,1926.0
2020-02-20,Product 041,Sports,North,2057,19,450.73,8563.87
2020-02-21,Product 062,Beauty,East,3888,6,486.22,2917.32
2020-02-21,Product 099,Food,North,1735,3,494.2,1482.6
2020-02-21,Product 223,Toys,East,3417,20,132.65,2653.0
2020-02-21,Product 035,Clothing,Islands,2279,13,278.27,3617.51
2020-02-21,Product 142,Automotive,Highlands,3757,1,394.34,394.34
2020-02-21,Product 268,Sports,South,1698,5,78.36,391.8
2020-02-21,Product 299,Clothing,South,2305,4,393.94,1575.76
2020-02-21,Product 275,Books,Islands,1082,13,329.12,4278.56
2020-02-21,Product 293,Garden,Highlands,154,6,141.33,847.98
2020-02-21,Product 074,Garden,Islands,159,13,445.34,5789.42
2020-02-22,Product 122,Electronics,Highlands,3772,9,449.03,4041.27
2020-02-22,Product 011,Books,Central,1274,9,422.21,3799.89
2020-02-22,Product 051,Toys,East,1231,15,388.15,5822.25
2020-02-22,Product 165,Furniture,Islands,2478,3,98.03,294.09
2020-02-22,Product 109,Sports,Highlands,3111,17,434.26,7382.42
2020-02-22,Product 029,Automotive,East,269,10,356.24,3562.4
2020-02-22,Product 207,Food,North,712,7,438.21,3067.47
2020-02-22,Product 103,Electronics,West,136,15,30.03,450.45
2020-02-22,Product 185,Music,West,1123,12,412.64,4951.68
2020-02-22,Product 259,Sports,South,2791,1,124.76,124.76
2020-02-22,Product 251,Garden,Highlands,728,16,295.51,4728.16
2020-02-22,Product 180,Books,East,3432,9,375.74,3381.66
2020-02-22,Product 047,Furniture,North,1584,2,85.64,171.28
2020-02-23,Product 114,Office,West,2776,7,138.2,967.4
2020-02-23,Product 210,Automotive,North,3542,1,239.68,239.68
2020-02-23,Product 068,Office,East,2463,1,115.77,115.77
2020-02-23,Product 157,Music,Central,1736,13,426.54,5545.02
2020-02-23,Product 236,Furniture,West,1912,10,340.21,3402.1
2020-02-23,Product 204,Garden,South,31,17,499.72,8495.24
2020-02-23,Product 192,Automotive,Central,1223,4,243.46,973.84
2020-02-23,Product 173,Furniture,Coast,3529,9,134.27,1208.43
2020-02-23,Product 153,Toys,East,2119,8,450.35,3602.8
2020-02-23,Product 207,Office,Coast,2789,5,362.04,1810.2
2020-02-23,Product 255,Furniture,Central,3715,14,205.28,2873.92
2020-02-24,Product 299,Music,West,1406,8,344.73,2757.84
2020-02-24,Product 244,Office,Coast,2078,10,423.48,4234.8
2020-02-24,Product 286,Food,Central,400,16,68.33,1093.28
2020-02-24,Product 133,Music,East,3879,11,328.95,3618.45
2020-02-24,Product 114,Books,West,3049,10,213.13,2131.3
2020-02-24,Product 170,Books,Central,2399,10,234.56,2345.6
2020-02-24,Product 061,Beauty,North,3549,19,292.25,5552.75
2020-02-24,Product 037,Beauty,West,2050,4,434.41,1737.64
2020-02-25,Product 272,Furniture,Islands,222,5,73.0,365.0
2020-02-25,Product 103,Books,Islands,2333,15,75.9,1138.5
2020-02-25,Product 093,Clothing,Highlands,1363,6,160.14,960.84
2020-02-25,Product 030,Electronics,Highlands,1121,7,381.79,2672.53
2020-02-25,Product 087,Garden,East,2006,3,69.06,207.18
2020-02-25,Product 223,Office,Islands,1653,14,482.84,6759.76
2020-02-25,Product 197,Electronics,North,2187,7,366.68,2566.76
2020-02-25,Product 008,Books,West,74,1,315.21,315.21
2020-02-25,Product 128,Toys,Coast,1279,5,55.84,279.2
2020-02-25,Product 258,Garden,Central,685,3,412.8,1238.4
2020-02-25,Product 153,Furniture,Highlands,2982,17,300.2,5103.4
2020-02-25,Product 173,Sports,East,1404,16,182.83,2925.28
2020-02-25,Product 097,Food,Islands,79,8,116.04,928.32
2020-02-25,Product 068,Toys,North,2416,17,88.65,1507.05
2020-02-26,Product 020,Sports,Central,3160,18,313.45,5642.1
2020-02-26,Product 025,Office,South,2678,1,28.88,28.88
2020-02-26,Product 060,Sports,Highlands,1558,4,275.9,1103.6
2020-02-26,Product 243,Music,East,842,1,154.05,154.05
2020-02-26,Product 052,Office,Central,2551,20,351.86,7037.2
2020-02-26,Product 215,Clothing,South,1158,4,393.46,1573.84
2020-02-26,Product 255,Toys,West,3187,9,416.59,3749.31
2020-02-26,Product 104,Books,Islands,1210,6,24.51,147.06
2020-02-26,Product 255,Toys,Highlands,1355,8,6.36,50.88
2020-02-26,Product 046,Clothing,Highlands,611,3,390.87,1172.61
2020-02-26,Product 039,Music,South,3706,9,323.95,2915.55
2020-02-26,Product 234,Furniture,Central,1902,2,54.41,108.82
2020-02-26,Product 090,Electronics,Central,1476,11,215.87,2374.57
2020-02-27,Product 049,Electronics,North,3490,5,333.36,1666.8
2020-02-27,Product 088,Books,Coast,3664,15,477.77,7166.55
2020-02-27,Product 138,Music,South,1527,11,95.52,1050.72
2020-02-27,Product 206,Sports,Highlands,1114,13,346.5,4504.5
2020-02-27,Product 245,Sports,East,464,5,349.6,1748.0
2020-02-27,Product 031,Food,South,1705,19,243.92,4634.48
2020-02-27,Product 292,Office,Highlands,743,20,192.98,3859.6
2020-02-27,Product 184,Garden,North,3534,5,244.12,1220.6
2020-02-27,Product 250,Clothing,Islands,1806,2,36.35,72.7
2020-02-28,Product 007,Music,West,3915,11,261.95,2881.45
2020-02-28,Product 049,Sports,West,1974,12,333.54,4002.48
2020-02-28,Product 198,Food,North,48,6,255.26,1531.56
2020-02-28,Product 241,Beauty,East,307,16,163.71,2619.36
2020-02-28,Product 170,Furniture,North,2077,8,277.5,2220.0
2020-02-28,Product 194,Sports,West,323,15,224.87,3373.05
2020-02-28,Product 294,Beauty,South,3509,16,226.3,3620.8
2020-02-28,Product 061,Beauty,North,421,13,209.11,2718.43
2020-02-28,Product 286,Automotive,North,3383,3,396.93,1190.79
2020-02-28,Product 156,Automotive,West,2682,15,475.43,7131.45
2020-02-28,Product 187,Electronics,West,3459,15,169.33,2539.95
2020-02-28,Product 243,Music,Coast,2933,15,61.44,921.6
2020-02-28,Product 114,Electronics,Coast,1455,10,276.11,2761.1
2020-02-29,Product 055,Electronics,East,2017,5,411.81,2059.05
2020-02-29,Product 210,Clothing,Central,2503,7,97.83,684.81
2020-02-29,Product 202,Toys,Highlands,3378,7,359.81,2518.67
2020-02-29,Product 056,Sports,North,3796,19,65.99,1253.81
2020-02-29,Product 231,Beauty,East,3948,16,7.15,114.4
2020-02-29,Product 025,Automotive,Islands,3436,19,244.05,4636.95
2020-02-29,Product 261,Food,East,2993,5,56.26,281.3
2020-02-29,Product 165,Automotive,Islands,1715,20,458.38,9167.6
2020-02-29,Product 128,Furniture,Islands,3947,11,485.39,5339.29
2020-02-29,Product 232,Food,East,1691,20,351.51,7030.2
2020-02-29,Product 263,Furniture,Coast,2916,18,318.13,5726.34
2020-02-29,Product 103,Toys,Central,2813,12,460.99,5531.88
2020-02-29,Product 068,Music,East,2064,18,348.68,6276.24
2020-03-01,Product 060,Books,Highlands,2388,19,471.62,8960.78
2020-03-01,Product 214,Office,Central,3595,14,405.11,5671.54
2020-03-01,Product 268,Clothing,North,1561,5,31.27,156.35
2020-03-01,Product 029,Toys,Central,3073,6,491.85,2951.1
2020-03-01,Product 129,Food,North,2829,10,105.98,1059.8
2020-03-01,Product 278,Electronics,Coast,3335,15,55.73,835.95
2020-03-01,Product 288,Toys,Islands,974,17,393.23,6684.91
2020-03-01,Product 148,Music,North,3795,13,196.84,2558.92
2020-03-01,Product 161,Automotive,North,54,9,105.53,949.77
2020-03-01,Product 227,Toys,Coast,3093,19,275.57,5235.83
2020-03-01,Product 101,Music,West,1205,15,92.83,1392.45
2020-03-01,Product 039,Food,East,3011,17,64.08,1089.36
2020-03-01,Product 021,Sports,Central,2280,9,69.38,624.42
2020-03-02,Product 003,Books,Highlands,2907,5,24.77,123.85
2020-03-02,Product 166,Garden,North,3169,20,422.35,8447.0
2020-03-02,Product 155,Beauty,Coast,299,11,265.07,2915.77
2020-03-02,Product 095,Automotive,South,3221,17,83.89,1426.13
2020-03-02,Product 279,Automotive,Islands,377,12,114.49,1373.88
2020-03-02,Product 110,Office,Coast,1357,12,150.32,1803.84
2020-03-02,Product 272,Beauty,North,470,12,225.61,2707.32
2020-03-02,Product 125,Electronics,Coast,1563,4,196.01,784.04
2020-03-02,Product 277,Music,Central,102,17,411.94,7002.98
2020-03-02,Product 192,Automotive,Highlands,1994,2,151.73,303.46
2020-03-02,Product 099,Books,South,3884,4,87.86,351.44
2020-03-02,Product 276,Automotive,North,2568,3,109.34,328.02
2020-03-03,Product 218,Clothing,West,2203,14,325.05,4550.7
2020-03-03,Product 037,Music,East,98,15,359.85,5397.75
2020-03-03,Product 020,Clothing,South,223,6,398.14,2388.84
2020-03-03,Product 286,Clothing,West,3732,9,206.78,1861.02
2020-03-03,Product 231,Office,Islands,1774,11,13.36,146.96
2020-03-03,Product 061,Automotive,North,2628,20,36.3,726.0
2020-03-03,Product 300,Electronics,South,1466,17,57.54,978.18
2020-03-03,Product 155,Garden,South,1154,15,193.8,2907.0
2020-03-03,Product 016,Beauty,East,2186,8,72.51,580.08
2020-03-03,Product 201,Automotive,Central,3933,5,152.54,762.7
2020-03-03,Product 192,Electronics,East,505,2,7.49,14.98
2020-03-04,Product 276,Automotive,South,1249,7,375.41,2627.87
2020-03-04,Product 177,Toys,Islands,3710,17,75.52,1283.84
2020-03-04,Product 095,Toys,Central,796,4,94.77,379.08
2020-03-04,Product 291,Electronics,Highlands,2641,18,41.21,741.78
2020-03-04,Product 035,Furniture,South,809,19,246.16,4677.04
