transaction_id,transaction_date,transaction_time,store_id,store_location,product_id,product_category,product_type,product_detail,unit_price,quantity,total_amount,payment_method,customer_id
206,2025-01-08,10:49:31,2,Riverside Mall,107,Coffee,Cold Brew,Cold Brew - Regular,3.95,1,3.95,Cash,1070
207,2025-01-08,13:34:53,3,Uptown,104,Coffee,Latte,Latte - Regular,3.75,2,7.5,Cash,1269
208,2025-01-08,14:09:10,3,Uptown,105,Coffee,Latte,Latte - Large,4.25,1,4.25,Mobile Pay,1354
209,2025-01-08,07:23:43,2,Riverside Mall,115,Pastry,Cookie,Chocolate Chip Cookie,2.1,2,4.2,Credit Card,1227
210,2025-01-08,13:19:51,4,Airport Terminal 2,108,Coffee,Cold Brew,Cold Brew - Large,4.45,2,8.9,Cash,1427
211,2025-01-09,12:18:49,5,Lakeside Plaza,115,Pastry,Cookie,Chocolate Chip Cookie,2.1,1,2.1,Credit Card,1270
212,2025-01-09,16:08:55,2,Riverside Mall,107,Coffee,Cold Brew,Cold Brew - Regular,3.95,1,3.95,Credit Card,1328
213,2025-01-09,18:45:54,3,Uptown,118,Merchandise,Mug,Branded Ceramic Mug,9.99,1,9.99,Credit Card,1063
214,2025-01-09,12:32:09,2,Riverside Mall,109,Tea,Brewed Tea,Green Tea,2.75,2,5.5,Mobile Pay,1046
215,2025-01-09,17:59:01,2,Riverside Mall,115,Pastry,Cookie,Chocolate Chip Cookie,2.1,1,2.1,Credit Card,1202
216,2025-01-09,19:23:14,2,Riverside Mall,113,Bakery,Muffin,Blueberry Muffin,3.1,1,3.1,Mobile Pay,1050
217,2025-01-09,08:18:58,3,Uptown,105,Coffee,Latte,Latte - Large,4.25,2,8.5,Mobile Pay,1356
218,2025-01-09,14:57:05,4,Airport Terminal 2,115,Pastry,Cookie,Chocolate Chip Cookie,2.1,1,2.1,Mobile Pay,1110
219,2025-01-09,12:49:18,5,Lakeside Plaza,117,Merchandise,Bag,Coffee Beans - 12oz Bag,12.5,1,12.5,Cash,1062
220,2025-01-09,07:53:57,4,Airport Terminal 2,115,Pastry,Cookie,Chocolate Chip Cookie,2.1,1,2.1,Cash,1274
221,2025-01-09,15:18:27,5,Lakeside Plaza,108,Coffee,Cold Brew,Cold Brew - Large,4.45,1,4.45,Credit Card,1180
222,2025-01-09,14:05:33,4,Airport Terminal 2,106,Coffee,Cappuccino,Cappuccino - Regular,3.65,4,14.6,Mobile Pay,1034
223,2025-01-09,16:32:35,5,Lakeside Plaza,117,Merchandise,Bag,Coffee Beans - 12oz Bag,12.5,1,12.5,Credit Card,1447
224,2025-01-09,09:01:22,4,Airport Terminal 2,112,Bakery,Croissant,Butter Croissant,3.25,2,6.5,Credit Card,1176
225,2025-01-09,08:22:34,1,Downtown,111,Tea,Chai,Chai Latte - Regular,3.85,1,3.85,Cash,1329
226,2025-01-09,14:51:08,4,Airport Terminal 2,116,Pastry,Scone,Cranberry Scone,2.95,1,2.95,Mobile Pay,1397
227,2025-01-09,08:50:12,1,Downtown,110,Tea,Brewed Tea,Earl Grey,2.75,3,8.25,Mobile Pay,1161
228,2025-01-09,19:34:30,5,Lakeside Plaza,113,Bakery,Muffin,Blueberry Muffin,3.1,1,3.1,Credit Card,1385
229,2025-01-09,16:03:55,3,Uptown,112,Bakery,Croissant,Butter Croissant,3.25,2,6.5,Cash,1139
230,2025-01-09,17:47:28,3,Uptown,114,Bakery,Bagel,Plain Bagel with Cream Cheese,3.4,3,10.2,Credit Card,1197
231,2025-01-09,15:23:59,2,Riverside Mall,116,Pastry,Scone,Cranberry Scone,2.95,2,5.9,Mobile Pay,1136
232,2025-01-09,12:52:11,4,Airport Terminal 2,103,Coffee,Espresso,Espresso Shot,2.2,1,2.2,Cash,1164
233,2025-01-09,10:38:45,3,Uptown,110,Tea,Brewed Tea,Earl Grey,2.75,1,2.75,Credit Card,1353
234,2025-01-09,15:58:22,4,Airport Terminal 2,102,Coffee,Brewed Coffee,Brewed Coffee - Large,2.95,2,5.9,Credit Card,1222
235,2025-01-09,14:25:23,1,Downtown,103,Coffee,Espresso,Espresso Shot,2.2,1,2.2,Credit Card,1383
236,2025-01-09,16:43:50,1,Downtown,105,Coffee,Latte,Latte - Large,4.25,1,4.25,Cash,1064
237,2025-01-09,11:36:02,3,Uptown,112,Bakery,Croissant,Butter Croissant,3.25,2,6.5,Credit Card,1347
238,2025-01-09,12:04:36,3,Uptown,112,Bakery,Croissant,Butter Croissant,3.25,1,3.25,Credit Card,1187
239,2025-01-10,18:01:47,3,Uptown,108,Coffee,Cold Brew,Cold Brew - Large,4.45,1,4.45,Credit Card,1265
240,2025-01-10,09:16:45,5,Lakeside Plaza,104,Coffee,Latte,Latte - Regular,3.75,1,3.75,Credit Card,1313
241,2025-01-10,08:54:04,4,Airport Terminal 2,107,Coffee,Cold Brew,Cold Brew - Regular,3.95,1,3.95,Credit Card,1365
242,2025-01-10,14:45:04,1,Downtown,111,Tea,Chai,Chai Latte - Regular,3.85,1,3.85,Mobile Pay,1148
243,2025-01-10,16:32:14,2,Riverside Mall,106,Coffee,Cappuccino,Cappuccino - Regular,3.65,1,3.65,Mobile Pay,1102
244,2025-01-10,06:35:36,2,Riverside Mall,116,Pastry,Scone,Cranberry Scone,2.95,1,2.95,Mobile Pay,1411
245,2025-01-10,07:25:45,2,Riverside Mall,103,Coffee,Espresso,Espresso Shot,2.2,2,4.4,Credit Card,1269
246,2025-01-10,08:20:41,4,Airport Terminal 2,103,Coffee,Espresso,Espresso Shot,2.2,1,2.2,Credit Card,1238
247,2025-01-10,17:49:35,3,Uptown,105,Coffee,Latte,Latte - Large,4.25,2,8.5,Mobile Pay,1093
248,2025-01-10,13:55:03,2,Riverside Mall,114,Bakery,Bagel,Plain Bagel with Cream Cheese,3.4,2,6.8,Cash,1265
249,2025-01-10,10:45:14,2,Riverside Mall,106,Coffee,Cappuccino,Cappuccino - Regular,3.65,1,3.65,Mobile Pay,1265
250,2025-01-10,08:35:17,1,Downtown,109,Tea,Brewed Tea,Green Tea,2.75,1,2.75,Credit Card,1155
251,2025-01-10,14:37:37,1,Downtown,117,Merchandise,Bag,Coffee Beans - 12oz Bag,12.5,1,12.5,Credit Card,1337
252,2025-01-10,16:36:02,5,Lakeside Plaza,111,Tea,Chai,Chai Latte - Regular,3.85,2,7.7,Cash,1014
253,2025-01-10,14:49:36,5,Lakeside Plaza,109,Tea,Brewed Tea,Green Tea,2.75,1,2.75,Cash,1327
254,2025-01-10,14:19:30,5,Lakeside Plaza,110,Tea,Brewed Tea,Earl Grey,2.75,1,2.75,Credit Card,1413
255,2025-01-10,07:03:10,3,Uptown,115,Pastry,Cookie,Chocolate Chip Cookie,2.1,1,2.1,Credit Card,1247
256,2025-01-10,10:45:20,3,Uptown,105,Coffee,Latte,Latte - Large,4.25,2,8.5,Credit Card,1440
257,2025-01-10,15:32:35,4,Airport Terminal 2,105,Coffee,Latte,Latte - Large,4.25,1,4.25,Credit Card,1123
258,2025-01-10,09:06:03,3,Uptown,115,Pastry,Cookie,Chocolate Chip Cookie,2.1,1,2.1,Mobile Pay,1196
259,2025-01-10,18:57:10,4,Airport Terminal 2,108,Coffee,Cold Brew,Cold Brew - Large,4.45,2,8.9,Credit Card,1295
260,2025-01-10,13:32:29,2,Riverside Mall,106,Coffee,Cappuccino,Cappuccino - Regular,3.65,1,3.65,Credit Card,1157
261,2025-01-10,13:15:13,1,Downtown,113,Bakery,Muffin,Blueberry Muffin,3.1,1,3.1,Cash,1024
262,2025-01-10,09:00:54,4,Airport Terminal 2,116,Pastry,Scone,Cranberry Scone,2.95,1,2.95,Mobile Pay,1068
263,2025-01-10,11:25:03,3,Uptown,113,Bakery,Muffin,Blueberry Muffin,3.1,1,3.1,Credit Card,1099
264,2025-01-10,11:28:48,3,Uptown,103,Coffee,Espresso,Espresso Shot,2.2,1,2.2,Mobile Pay,1422
265,2025-01-10,08:06:25,5,Lakeside Plaza,104,Coffee,Latte,Latte - Regular,3.75,1,3.75,Credit Card,1173
266,2025-01-10,08:32:25,3,Uptown,105,Coffee,Latte,Latte - Large,4.25,1,4.25,Cash,1023
267,2025-01-11,13:09:38,3,Uptown,116,Pastry,Scone,Cranberry Scone,2.95,3,8.85,Credit Card,1071
268,2025-01-11,08:39:47,5,Lakeside Plaza,111,Tea,Chai,Chai Latte - Regular,3.85,2,7.7,Credit Card,1303
269,2025-01-11,13:36:19,5,Lakeside Plaza,118,Merchandise,Mug,Branded Ceramic Mug,9.99,1,9.99,Credit Card,1008
270,2025-01-11,14:50:57,1,Downtown,114,Bakery,Bagel,Plain Bagel with Cream Cheese,3.4,2,6.8,Credit Card,1352
271,2025-01-11,09:41:50,5,Lakeside Plaza,116,Pastry,Scone,Cranberry Scone,2.95,4,11.8,Credit Card,1296
272,2025-01-11,08:40:46,1,Downtown,116,Pastry,Scone,Cranberry Scone,2.95,2,5.9,Credit Card,1430
273,2025-01-11,14:44:07,2,Riverside Mall,102,Coffee,Brewed Coffee,Brewed Coffee - Large,2.95,1,2.95,Credit Card,1225
274,2025-01-11,15:26:32,2,Riverside Mall,114,Bakery,Bagel,Plain Bagel with Cream Cheese,3.4,2,6.8,Mobile Pay,1241
275,2025-01-11,13:35:20,1,Downtown,105,Coffee,Latte,Latte - Large,4.25,4,17.0,Credit Card,1244
276,2025-01-11,12:34:21,3,Uptown,106,Coffee,Cappuccino,Cappuccino - Regular,3.65,1,3.65,Mobile Pay,1346
277,2025-01-11,08:15:17,3,Uptown,116,Pastry,Scone,Cranberry Scone,2.95,1,2.95,Mobile Pay,1115
278,2025-01-11,15:44:45,3,Uptown,110,Tea,Brewed Tea,Earl Grey,2.75,1,2.75,Credit Card,1245
279,2025-01-11,08:43:34,3,Uptown,110,Tea,Brewed Tea,Earl Grey,2.75,1,2.75,Mobile Pay,1202
280,2025-01-11,07:45:05,2,Riverside Mall,110,Tea,Brewed Tea,Earl Grey,2.75,1,2.75,Credit Card,1226
281,2025-01-11,08:34:17,4,Airport Terminal 2,107,Coffee,Cold Brew,Cold Brew - Regular,3.95,3,11.85,Credit Card,1356
282,2025-01-11,09:42:57,1,Downtown,108,Coffee,Cold Brew,Cold Brew - Large,4.45,1,4.45,Credit Card,1326
283,2025-01-11,10:30:06,1,Downtown,114,Bakery,Bagel,Plain Bagel with Cream Cheese,3.4,2,6.8,Cash,1070
284,2025-01-11,11:59:56,5,Lakeside Plaza,106,Coffee,Cappuccino,Cappuccino - Regular,3.65,3,10.95,Credit Card,1244
285,2025-01-11,09:03:58,3,Uptown,111,Tea,Chai,Chai Latte - Regular,3.85,2,7.7,Credit Card,1333
286,2025-01-11,17:11:26,5,Lakeside Plaza,102,Coffee,Brewed Coffee,Brewed Coffee - Large,2.95,3,8.85,Mobile Pay,1090
287,2025-01-11,16:11:59,1,Downtown,113,Bakery,Muffin,Blueberry Muffin,3.1,2,6.2,Mobile Pay,1446
288,2025-01-11,09:38:06,1,Downtown,101,Coffee,Brewed Coffee,Brewed Coffee - Regular,2.5,3,7.5,Credit Card,1171
289,2025-01-11,13:08:54,5,Lakeside Plaza,117,Merchandise,Bag,Coffee Beans - 12oz Bag,12.5,1,12.5,Cash,1139
290,2025-01-11,08:29:41,1,Downtown,111,Tea,Chai,Chai Latte - Regular,3.85,1,3.85,Cash,1095
291,2025-01-11,13:48:12,3,Uptown,110,Tea,Brewed Tea,Earl Grey,2.75,1,2.75,Credit Card,1438
292,2025-01-11,13:05:25,4,Airport Terminal 2,114,Bakery,Bagel,Plain Bagel with Cream Cheese,3.4,2,6.8,Mobile Pay,1094
293,2025-01-11,18:00:16,4,Airport Terminal 2,111,Tea,Chai,Chai Latte - Regular,3.85,1,3.85,Mobile Pay,1228
294,2025-01-11,14:36:00,3,Uptown,110,Tea,Brewed Tea,Earl Grey,2.75,1,2.75,Credit Card,1184
295,2025-01-11,12:10:25,1,Downtown,104,Coffee,Latte,Latte - Regular,3.75,2,7.5,Mobile Pay,1360
296,2025-01-12,11:14:14,1,Downtown,110,Tea,Brewed Tea,Earl Grey,2.75,4,11.0,Cash,1244
297,2025-01-12,12:35:58,5,Lakeside Plaza,112,Bakery,Croissant,Butter Croissant,3.25,1,3.25,Mobile Pay,1275
298,2025-01-12,15:38:55,2,Riverside Mall,108,Coffee,Cold Brew,Cold Brew - Large,4.45,2,8.9,Credit Card,1269
299,2025-01-12,17:07:03,3,Uptown,103,Coffee,Espresso,Espresso Shot,2.2,2,4.4,Credit Card,1258
300,2025-01-12,08:54:33,5,Lakeside Plaza,105,Coffee,Latte,Latte - Large,4.25,1,4.25,Credit Card,1348
301,2025-01-12,07:32:28,5,Lakeside Plaza,116,Pastry,Scone,Cranberry Scone,2.95,2,5.9,Cash,1232
302,2025-01-12,13:35:29,4,Airport Terminal 2,115,Pastry,Cookie,Chocolate Chip Cookie,2.1,2,4.2,Credit Card,1157
303,2025-01-12,16:47:13,4,Airport Terminal 2,109,Tea,Brewed Tea,Green Tea,2.75,1,2.75,Credit Card,1023
304,2025-01-12,19:59:57,1,Downtown,118,Merchandise,Mug,Branded Ceramic Mug,9.99,1,9.99,Cash,1241
305,2025-01-12,15:49:41,4,Airport Terminal 2,106,Coffee,Cappuccino,Cappuccino - Regular,3.65,4,14.6,Mobile Pay,1330
306,2025-01-12,12:58:58,3,Uptown,113,Bakery,Muffin,Blueberry Muffin,3.1,1,3.1,Credit Card,1041
307,2025-01-12,14:22:07,5,Lakeside Plaza,105,Coffee,Latte,Latte - Large,4.25,1,4.25,Credit Card,1275
308,2025-01-12,16:48:01,2,Riverside Mall,108,Coffee,Cold Brew,Cold Brew - Large,4.45,4,17.8,Credit Card,1237
309,2025-01-12,13:52:14,5,Lakeside Plaza,114,Bakery,Bagel,Plain Bagel with Cream Cheese,3.4,1,3.4,Cash,1177
310,2025-01-12,07:42:26,2,Riverside Mall,104,Coffee,Latte,Latte - Regular,3.75,2,7.5,Credit Card,1008
311,2025-01-12,14:28:38,1,Downtown,104,Coffee,Latte,Latte - Regular,3.75,2,7.5,Cash,1446
312,2025-01-12,12:34:13,1,Downtown,113,Bakery,Muffin,Blueberry Muffin,3.1,2,6.2,Cash,1397
313,2025-01-12,09:58:46,5,Lakeside Plaza,110,Tea,Brewed Tea,Earl Grey,2.75,1,2.75,Credit Card,1295
314,2025-01-12,10:09:42,3,Uptown,108,Coffee,Cold Brew,Cold Brew - Large,4.45,1,4.45,Credit Card,1211
315,2025-01-12,18:56:47,1,Downtown,118,Merchandise,Mug,Branded Ceramic Mug,9.99,3,29.97,Credit Card,1320
316,2025-01-12,07:22:41,5,Lakeside Plaza,116,Pastry,Scone,Cranberry Scone,2.95,2,5.9,Credit Card,1402
317,2025-01-12,08:24:11,4,Airport Terminal 2,114,Bakery,Bagel,Plain Bagel with Cream Cheese,3.4,2,6.8,Credit Card,1242
318,2025-01-12,16:09:51,2,Riverside Mall,110,Tea,Brewed Tea,Earl Grey,2.75,1,2.75,Credit Card,1029
319,2025-01-12,13:24:15,4,Airport Terminal 2,118,Merchandise,Mug,Branded Ceramic Mug,9.99,1,9.99,Credit Card,1169
320,2025-01-12,07:46:53,4,Airport Terminal 2,112,Bakery,Croissant,Butter Croissant,3.25,1,3.25,Credit Card,1137
321,2025-01-12,17:12:51,5,Lakeside Plaza,102,Coffee,Brewed Coffee,Brewed Coffee - Large,2.95,2,5.9,Credit Card,1370
322,2025-01-12,08:58:21,2,Riverside Mall,116,Pastry,Scone,Cranberry Scone,2.95,1,2.95,Credit Card,1007
323,2025-01-12,15:48:30,2,Riverside Mall,104,Coffee,Latte,Latte - Regular,3.75,3,11.25,Credit Card,1356
324,2025-01-12,17:35:20,2,Riverside Mall,113,Bakery,Muffin,Blueberry Muffin,3.1,2,6.2,Credit Card,1194
325,2025-01-13,09:32:56,3,Uptown,110,Tea,Brewed Tea,Earl Grey,2.75,1,2.75,Mobile Pay,1050
326,2025-01-13,17:23:20,4,Airport Terminal 2,111,Tea,Chai,Chai Latte - Regular,3.85,1,3.85,Mobile Pay,1288
327,2025-01-13,09:59:37,2,Riverside Mall,101,Coffee,Brewed Coffee,Brewed Coffee - Regular,2.5,1,2.5,Credit Card,1213
328,2025-01-13,09:36:53,2,Riverside Mall,111,Tea,Chai,Chai Latte - Regular,3.85,1,3.85,Credit Card,1281
329,2025-01-13,15:31:46,3,Uptown,109,Tea,Brewed Tea,Green Tea,2.75,2,5.5,Credit Card,1251
330,2025-01-13,08:34:31,3,Uptown,106,Coffee,Cappuccino,Cappuccino - Regular,3.65,1,3.65,Mobile Pay,1277
331,2025-01-13,07:54:04,1,Downtown,117,Merchandise,Bag,Coffee Beans - 12oz Bag,12.5,3,37.5,Cash,1342
332,2025-01-13,08:40:14,1,Downtown,114,Bakery,Bagel,Plain Bagel with Cream Cheese,3.4,1,3.4,Cash,1077
333,2025-01-13,11:39:40,5,Lakeside Plaza,115,Pastry,Cookie,Chocolate Chip Cookie,2.1,2,4.2,Mobile Pay,1315
334,2025-01-13,06:35:26,4,Airport Terminal 2,101,Coffee,Brewed Coffee,Brewed Coffee - Regular,2.5,1,2.5,Credit Card,1271
335,2025-01-13,06:52:44,5,Lakeside Plaza,110,Tea,Brewed Tea,Earl Grey,2.75,2,5.5,Mobile Pay,1412
336,2025-01-13,17:33:09,2,Riverside Mall,104,Coffee,Latte,Latte - Regular,3.75,1,3.75,Credit Card,1317
337,2025-01-13,16:05:23,3,Uptown,109,Tea,Brewed Tea,Green Tea,2.75,4,11.0,Credit Card,1235
338,2025-01-13,15:54:05,2,Riverside Mall,110,Tea,Brewed Tea,Earl Grey,2.75,2,5.5,Credit Card,1439
339,2025-01-13,11:24:35,1,Downtown,103,Coffee,Espresso,Espresso Shot,2.2,1,2.2,Cash,1326
340,2025-01-13,13:27:41,2,Riverside Mall,103,Coffee,Espresso,Espresso Shot,2.2,2,4.4,Mobile Pay,1289
341,2025-01-13,17:14:13,1,Downtown,117,Merchandise,Bag,Coffee Beans - 12oz Bag,12.5,3,37.5,Mobile Pay,1354
342,2025-01-13,07:04:43,4,Airport Terminal 2,109,Tea,Brewed Tea,Green Tea,2.75,3,8.25,Credit Card,1278
343,2025-01-13,18:20:01,1,Downtown,106,Coffee,Cappuccino,Cappuccino - Regular,3.65,4,14.6,Cash,1300
344,2025-01-13,09:36:15,4,Airport Terminal 2,103,Coffee,Espresso,Espresso Shot,2.2,1,2.2,Credit Card,1434
345,2025-01-13,11:47:08,5,Lakeside Plaza,111,Tea,Chai,Chai Latte - Regular,3.85,2,7.7,Credit Card,1352
346,2025-01-13,07:27:14,5,Lakeside Plaza,112,Bakery,Croissant,Butter Croissant,3.25,2,6.5,Credit Card,1174
347,2025-01-13,18:20:01,5,Lakeside Plaza,113,Bakery,Muffin,Blueberry Muffin,3.1,2,6.2,Mobile Pay,1401
348,2025-01-13,10:24:27,4,Airport Terminal 2,108,Coffee,Cold Brew,Cold Brew - Large,4.45,1,4.45,Credit Card,1299
349,2025-01-13,16:45:04,1,Downtown,110,Tea,Brewed Tea,Earl Grey,2.75,1,2.75,Credit Card,1078
350,2025-01-13,10:06:05,2,Riverside Mall,113,Bakery,Muffin,Blueberry Muffin,3.1,1,3.1,Credit Card,1157
351,2025-01-13,08:11:27,3,Uptown,104,Coffee,Latte,Latte - Regular,3.75,1,3.75,Credit Card,1284
352,2025-01-13,07:35:05,1,Downtown,101,Coffee,Brewed Coffee,Brewed Coffee - Regular,2.5,1,2.5,Credit Card,1401
353,2025-01-14,11:49:05,1,Downtown,110,Tea,Brewed Tea,Earl Grey,2.75,2,5.5,Mobile Pay,1286
354,2025-01-14,08:24:10,2,Riverside Mall,117,Merchandise,Bag,Coffee Beans - 12oz Bag,12.5,1,12.5,Credit Card,1154
355,2025-01-14,08:17:26,2,Riverside Mall,103,Coffee,Espresso,Espresso Shot,2.2,1,2.2,Cash,1400
356,2025-01-14,15:31:38,3,Uptown,108,Coffee,Cold Brew,Cold Brew - Large,4.45,2,8.9,Cash,1234
357,2025-01-14,18:21:53,3,Uptown,101,Coffee,Brewed Coffee,Brewed Coffee - Regular,2.5,2,5.0,Mobile Pay,1411
358,2025-01-14,12:52:55,4,Airport Terminal 2,111,Tea,Chai,Chai Latte - Regular,3.85,2,7.7,Cash,1304
359,2025-01-14,12:11:25,3,Uptown,107,Coffee,Cold Brew,Cold Brew - Regular,3.95,4,15.8,Credit Card,1149
360,2025-01-14,10:17:52,4,Airport Terminal 2,108,Coffee,Cold Brew,Cold Brew - Large,4.45,2,8.9,Cash,1186
361,2025-01-14,14:34:11,5,Lakeside Plaza,107,Coffee,Cold Brew,Cold Brew - Regular,3.95,2,7.9,Cash,1281
362,2025-01-14,12:18:53,4,Airport Terminal 2,107,Coffee,Cold Brew,Cold Brew - Regular,3.95,2,7.9,Mobile Pay,1419
363,2025-01-14,08:19:15,4,Airport Terminal 2,116,Pastry,Scone,Cranberry Scone,2.95,1,2.95,Credit Card,1078
364,2025-01-14,12:38:30,4,Airport Terminal 2,103,Coffee,Espresso,Espresso Shot,2.2,1,2.2,Credit Card,1273
365,2025-01-14,07:23:44,4,Airport Terminal 2,118,Merchandise,Mug,Branded Ceramic Mug,9.99,3,29.97,Credit Card,1274
366,2025-01-14,15:42:42,1,Downtown,104,Coffee,Latte,Latte - Regular,3.75,1,3.75,Credit Card,1331
367,2025-01-14,18:21:50,5,Lakeside Plaza,113,Bakery,Muffin,Blueberry Muffin,3.1,1,3.1,Cash,1005
368,2025-01-14,15:35:37,2,Riverside Mall,117,Merchandise,Bag,Coffee Beans - 12oz Bag,12.5,2,25.0,Credit Card,1113
369,2025-01-14,15:37:44,4,Airport Terminal 2,115,Pastry,Cookie,Chocolate Chip Cookie,2.1,1,2.1,Mobile Pay,1176
370,2025-01-14,09:58:05,4,Airport Terminal 2,104,Coffee,Latte,Latte - Regular,3.75,1,3.75,Cash,1373
371,2025-01-14,12:13:33,3,Uptown,111,Tea,Chai,Chai Latte - Regular,3.85,1,3.85,Cash,1243
372,2025-01-14,07:02:51,4,Airport Terminal 2,111,Tea,Chai,Chai Latte - Regular,3.85,2,7.7,Mobile Pay,1011
373,2025-01-14,18:47:15,1,Downtown,106,Coffee,Cappuccino,Cappuccino - Regular,3.65,1,3.65,Cash,1282
374,2025-01-14,18:14:51,5,Lakeside Plaza,114,Bakery,Bagel,Plain Bagel with Cream Cheese,3.4,1,3.4,Cash,1094
375,2025-01-14,07:39:56,4,Airport Terminal 2,113,Bakery,Muffin,Blueberry Muffin,3.1,1,3.1,Credit Card,1303
376,2025-01-14,08:48:45,1,Downtown,107,Coffee,Cold Brew,Cold Brew - Regular,3.95,2,7.9,Credit Card,1032
377,2025-01-15,11:12:29,5,Lakeside Plaza,106,Coffee,Cappuccino,Cappuccino - Regular,3.65,1,3.65,Mobile Pay,1343
378,2025-01-15,14:39:25,5,Lakeside Plaza,111,Tea,Chai,Chai Latte - Regular,3.85,1,3.85,Credit Card,1178
379,2025-01-15,16:45:51,4,Airport Terminal 2,106,Coffee,Cappuccino,Cappuccino - Regular,3.65,1,3.65,Credit Card,1314
380,2025-01-15,08:19:07,2,Riverside Mall,111,Tea,Chai,Chai Latte - Regular,3.85,1,3.85,Cash,1355
381,2025-01-15,14:36:24,4,Airport Terminal 2,114,Bakery,Bagel,Plain Bagel with Cream Cheese,3.4,1,3.4,Credit Card,1249
382,2025-01-15,08:18:08,2,Riverside Mall,118,Merchandise,Mug,Branded Ceramic Mug,9.99,1,9.99,Credit Card,1431
383,2025-01-15,18:31:08,1,Downtown,112,Bakery,Croissant,Butter Croissant,3.25,1,3.25,Mobile Pay,1196
384,2025-01-15,11:31:26,5,Lakeside Plaza,116,Pastry,Scone,Cranberry Scone,2.95,2,5.9,Credit Card,1227
385,2025-01-15,16:14:18,1,Downtown,101,Coffee,Brewed Coffee,Brewed Coffee - Regular,2.5,1,2.5,Credit Card,1115
386,2025-01-15,13:49:49,2,Riverside Mall,115,Pastry,Cookie,Chocolate Chip Cookie,2.1,1,2.1,Cash,1261
387,2025-01-15,15:52:23,1,Downtown,109,Tea,Brewed Tea,Green Tea,2.75,1,2.75,Cash,1387
388,2025-01-15,09:27:06,4,Airport Terminal 2,118,Merchandise,Mug,Branded Ceramic Mug,9.99,2,19.98,Mobile Pay,1334
389,2025-01-15,12:22:55,3,Uptown,102,Coffee,Brewed Coffee,Brewed Coffee - Large,2.95,2,5.9,Mobile Pay,1224
390,2025-01-15,08:47:37,1,Downtown,108,Coffee,Cold Brew,Cold Brew - Large,4.45,2,8.9,Credit Card,1440
391,2025-01-15,14:50:13,4,Airport Terminal 2,106,Coffee,Cappuccino,Cappuccino - Regular,3.65,2,7.3,Cash,1412
392,2025-01-15,09:34:10,3,Uptown,118,Merchandise,Mug,Branded Ceramic Mug,9.99,1,9.99,Credit Card,1360
393,2025-01-15,18:32:57,5,Lakeside Plaza,109,Tea,Brewed Tea,Green Tea,2.75,2,5.5,Cash,1048
394,2025-01-15,19:55:41,4,Airport Terminal 2,102,Coffee,Brewed Coffee,Brewed Coffee - Large,2.95,1,2.95,Cash,1443
395,2025-01-15,16:48:53,2,Riverside Mall,111,Tea,Chai,Chai Latte - Regular,3.85,2,7.7,Cash,1250
396,2025-01-15,11:04:40,3,Uptown,114,Bakery,Bagel,Plain Bagel with Cream Cheese,3.4,2,6.8,Cash,1393
397,2025-01-15,15:56:23,5,Lakeside Plaza,109,Tea,Brewed Tea,Green Tea,2.75,1,2.75,Credit Card,1249
398,2025-01-15,15:29:40,1,Downtown,103,Coffee,Espresso,Espresso Shot,2.2,2,4.4,Mobile Pay,1183
399,2025-01-15,09:27:52,5,Lakeside Plaza,113,Bakery,Muffin,Blueberry Muffin,3.1,1,3.1,Credit Card,1137
400,2025-01-15,13:08:36,3,Uptown,111,Tea,Chai,Chai Latte - Regular,3.85,3,11.55,Credit Card,1403
401,2025-01-15,07:50:53,1,Downtown,102,Coffee,Brewed Coffee,Brewed Coffee - Large,2.95,1,2.95,Mobile Pay,1063
402,2025-01-15,12:27:12,2,Riverside Mall,115,Pastry,Cookie,Chocolate Chip Cookie,2.1,4,8.4,Mobile Pay,1067
403,2025-01-15,17:56:17,3,Uptown,106,Coffee,Cappuccino,Cappuccino - Regular,3.65,1,3.65,Credit Card,1184
404,2025-01-15,07:40:19,3,Uptown,106,Coffee,Cappuccino,Cappuccino - Regular,3.65,2,7.3,Credit Card,1386
405,2025-01-15,06:30:04,1,Downtown,104,Coffee,Latte,Latte - Regular,3.75,1,3.75,Credit Card,1115
406,2025-01-15,06:21:52,4,Airport Terminal 2,101,Coffee,Brewed Coffee,Brewed Coffee - Regular,2.5,1,2.5,Credit Card,1440
407,2025-01-16,09:05:46,4,Airport Terminal 2,103,Coffee,Espresso,Espresso Shot,2.2,2,4.4,Credit Card,1052
408,2025-01-16,11:52:48,3,Uptown,105,Coffee,Latte,Latte - Large,4.25,3,12.75,Mobile Pay,1328
409,2025-01-16,13:00:39,2,Riverside Mall,103,Coffee,Espresso,Espresso Shot,2.2,2,4.4,Credit Card,1225
410,2025-01-16,17:39:43,2,Riverside Mall,105,Coffee,Latte,Latte - Large,4.25,1,4.25,Cash,1111
411,2025-01-16,15:37:46,1,Downtown,105,Coffee,Latte,Latte - Large,4.25,1,4.25,Credit Card,1219
412,2025-01-16,09:05:15,2,Riverside Mall,108,Coffee,Cold Brew,Cold Brew - Large,4.45,1,4.45,Credit Card,1307
413,2025-01-16,16:42:56,3,Uptown,101,Coffee,Brewed Coffee,Brewed Coffee - Regular,2.5,1,2.5,Credit Card,1265
414,2025-01-16,09:03:50,2,Riverside Mall,113,Bakery,Muffin,Blueberry Muffin,3.1,3,9.3,Credit Card,1122
415,2025-01-16,13:38:04,1,Downtown,108,Coffee,Cold Brew,Cold Brew - Large,4.45,1,4.45,Mobile Pay,1006
